league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
GER-Bundesliga,2223,Borussia Dortmund,Marius Wolf,3,2022,129,2693,D M S,25,1565,1,1.0406534112989902,1,1.0406534112989902,1,3.3516891915351152,23,22,2,0,9.93736912496388,6.8867241479456425
GER-Bundesliga,2223,Borussia Dortmund,Mats Hummels,3,2022,129,373,D S,30,2026,1,1.9146205745637417,1,1.9146205745637417,0,1.3432590467855334,17,12,5,0,13.291533194482327,11.913589134812355
GER-Bundesliga,2223,Borussia Dortmund,Nico Schlotterbeck,3,2022,129,7485,D S,28,2256,4,2.2176283886656165,4,2.2176283886656165,5,2.331596754491329,18,15,3,0,11.664632644504309,10.503425013273954
GER-Bundesliga,2223,Borussia Dortmund,Niklas Süle,3,2022,129,75,D S,29,2114,2,2.632200049236417,2,2.632200049236417,3,2.3738548597320914,34,17,2,0,14.629823207855225,12.636048391461372
GER-Bundesliga,2223,Borussia Dortmund,Raphael Guerreiro,3,2022,129,3455,D M S,27,2309,4,2.9275588197633624,4,2.9275588197633624,12,7.812236609868705,33,58,4,0,17.449738286435604,12.848744481801987
GER-Bundesliga,2223,Borussia Dortmund,Salih Özcan,3,2022,129,5294,M S,26,1570,0,0.9669527672231197,0,0.9669527672231197,1,0.649039376527071,3,10,6,0,9.854258436709642,8.718065526336432
GER-Bundesliga,2223,Borussia Dortmund,Soumaila Coulibaly,3,2022,129,10467,S,1,42,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06924170255661011,0.06924170255661011
GER-Bundesliga,2223,Borussia Dortmund,Sébastien Haller,3,2022,129,6144,F S,19,1248,9,9.811639262363315,9,9.053862584754825,3,2.9800966046750546,34,16,1,0,11.782302178442478,2.9406321942806244
GER-Bundesliga,2223,Borussia Dortmund,Thomas Meunier,3,2022,129,5680,D S,10,582,0,0.23376819770783186,0,0.23376819770783186,0,1.08432237803936,5,7,2,0,4.566876752302051,3.7620590403676033
GER-Bundesliga,2223,Borussia Dortmund,Thorgan Hazard,3,2022,129,213,D M S,14,440,0,1.6576167549937963,0,1.6576167549937963,0,1.010751306079328,8,11,1,0,2.9991787243634462,0.8723939917981625
GER-Bundesliga,2223,Borussia Dortmund,Tom Rothe,3,2022,129,10550,S,2,20,0,0.0984577015042305,0,0.0984577015042305,0,0.0,1,0,0,0,0.0,0.0
GER-Bundesliga,2223,Borussia Dortmund,Youssoufa Moukoko,3,2022,129,9133,F S,26,1122,7,7.62364936619997,7,7.62364936619997,3,1.8148007467389107,35,12,0,0,10.050564967095852,2.3641314674168825
GER-Bundesliga,2223,Borussia M.Gladbach,Alassane Pléa,3,2022,130,3310,F M S,29,1783,2,4.397832648828626,1,2.882279308512807,9,4.707967482507229,29,32,5,0,12.788641722872853,6.581245504319668
GER-Bundesliga,2223,Borussia M.Gladbach,Christoph Kramer,3,2022,130,187,D M S,28,2247,0,0.43211029935628176,0,0.43211029935628176,0,2.153275579214096,6,15,4,0,9.80018537864089,8.801280420273542
GER-Bundesliga,2223,Borussia M.Gladbach,Florian Neuhaus,3,2022,130,7065,M S,23,1408,1,1.7601174786686897,1,1.7601174786686897,0,2.6257726550102234,28,15,2,0,8.51011537015438,4.909894483163953
GER-Bundesliga,2223,Borussia M.Gladbach,Hannes Wolf,3,2022,130,8171,M S,18,425,1,1.4649172388017178,1,1.4649172388017178,1,0.3275195760652423,8,6,0,0,2.5546592846512794,0.853125381283462
GER-Bundesliga,2223,Borussia M.Gladbach,Jan Olschowsky,3,2022,130,11130,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5856650173664093,0.5856650173664093
GER-Bundesliga,2223,Borussia M.Gladbach,Joe Scally,3,2022,130,9674,D S,28,2226,0,0.6349932085722685,0,0.6349932085722685,0,2.0152131840586662,8,13,2,0,7.852450342848897,6.896413326263428
GER-Bundesliga,2223,Borussia M.Gladbach,Jonas Hofmann,3,2022,130,320,M S,31,2703,12,7.324288273230195,12,6.566511252894998,9,11.074682033620775,45,99,2,0,18.388078302145004,7.284908747300506
GER-Bundesliga,2223,Borussia M.Gladbach,Jonas Omlin,3,2022,130,8678,GK,15,1290,0,0.0,0,0.0,0,0.10093392431735992,0,2,0,0,2.201643444597721,2.100709518417716
GER-Bundesliga,2223,Borussia M.Gladbach,Julian Weigl,3,2022,130,372,M S,23,1892,1,0.9302280703559518,0,0.1725317994132638,0,0.5656399503350258,8,6,6,0,7.779653295874596,7.725211024284363
GER-Bundesliga,2223,Borussia M.Gladbach,Ko Itakura,3,2022,130,10727,D S,24,1983,0,0.5706223398447037,0,0.5706223398447037,2,0.23493347689509392,11,4,1,2,6.179506425745785,6.030138230882585
GER-Bundesliga,2223,Borussia M.Gladbach,Kouadio Kone,3,2022,130,7482,M,30,2636,1,0.8235916122794151,1,0.8235916122794151,1,1.2853310443460941,26,20,12,0,13.008390493690968,11.459222538396716
GER-Bundesliga,2223,Borussia M.Gladbach,Lars Stindl,3,2022,130,208,M S,29,1761,8,5.814497446641326,8,5.814497446641326,7,5.840890821069479,50,40,9,0,14.786454452201724,6.406254107132554
GER-Bundesliga,2223,Borussia M.Gladbach,Luca Netz,3,2022,130,8401,D S,20,691,1,0.9112387504428625,1,0.9112387504428625,3,1.2129683569073677,4,5,0,0,3.2269129119813442,1.7279492877423763
GER-Bundesliga,2223,Borussia M.Gladbach,Marcus Thuram,3,2022,130,5992,F S,30,2524,13,16.923396602272987,13,16.923396602272987,6,3.983339882455766,91,29,3,0,22.03937479108572,4.194450257346034
GER-Bundesliga,2223,Borussia M.Gladbach,Marvin Friedrich,3,2022,130,370,D S,23,1234,1,0.8531193770468235,1,0.8531193770468235,0,0.3776967730373144,9,5,2,0,5.258757753297687,5.171820469200611
GER-Bundesliga,2223,Borussia M.Gladbach,Nathan N'Goumou Minpol,3,2022,130,7612,F M S,20,688,1,1.1990367900580168,1,1.1990367900580168,0,0.20888326317071915,13,3,0,0,3.078505851328373,1.789853623136878
GER-Bundesliga,2223,Borussia M.Gladbach,Nico Elvedi,3,2022,130,212,D,32,2831,3,2.208632368594408,3,2.208632368594408,0,0.2827197015285492,18,5,2,0,10.999466136097908,10.89331953972578
GER-Bundesliga,2223,Borussia M.Gladbach,Oscar Fraulo,3,2022,130,10728,S,2,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.024247264489531517,0.024247264489531517
GER-Bundesliga,2223,Borussia M.Gladbach,Patrick Herrmann,3,2022,130,420,S,21,125,1,0.2661339044570923,1,0.2661339044570923,0,0.4147176072001457,6,4,2,0,1.5661383867263794,1.0635679811239243
GER-Bundesliga,2223,Borussia M.Gladbach,Ramy Bensebaini,3,2022,130,3349,D,28,2495,6,5.465372884646058,4,3.949821198359132,1,1.6643879432231188,40,13,5,1,10.593360023573041,7.985617047175765
GER-Bundesliga,2223,Borussia M.Gladbach,Rocco Reitz,3,2022,130,8826,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Borussia M.Gladbach,Semir Telalovic,3,2022,130,11332,S,3,3,0,0.024247264489531517,0,0.024247264489531517,0,0.0,1,0,0,0,0.024247264489531517,0.0
GER-Bundesliga,2223,Borussia M.Gladbach,Stefan Lainer,3,2022,130,7831,D S,17,819,0,0.911996278911829,0,0.911996278911829,0,1.0357914343476295,6,8,2,0,4.927086777985096,3.378446452319622
GER-Bundesliga,2223,Borussia M.Gladbach,Tobias Sippel,3,2022,130,214,GK S,6,510,0,0.0,0,0.0,0,0.0,0,0,1,0,1.0768810138106346,1.0768810138106346
GER-Bundesliga,2223,Borussia M.Gladbach,Tony Jantschke,3,2022,130,201,D S,8,99,0,0.0,0,0.0,0,0.0,0,0,0,0,0.57704097032547,0.57704097032547
GER-Bundesliga,2223,Borussia M.Gladbach,Yvandro Borges Sanches,3,2022,130,10729,S,3,18,0,0.010712400078773499,0,0.010712400078773499,0,0.0,1,0,0,0,0.010712400078773499,0.0
GER-Bundesliga,2223,Eintracht Frankfurt,Almamy Touré,3,2022,132,3431,D S,7,403,0,0.7782582882791758,0,0.7782582882791758,1,0.5230220556259155,3,1,1,0,1.3155819103121758,0.7743782922625542
GER-Bundesliga,2223,Eintracht Frankfurt,Ansgar Knauff,3,2022,132,8989,D S,24,1284,1,1.006381593644619,1,1.006381593644619,1,1.4539695186540484,15,8,2,0,4.798351685516536,2.471011712215841
GER-Bundesliga,2223,Eintracht Frankfurt,Aurélio Buta,3,2022,132,11311,D S,18,1339,3,0.7913053203374147,3,0.7913053203374147,2,3.1968461498618126,9,18,3,0,6.491749152541161,3.201746217906475
GER-Bundesliga,2223,Eintracht Frankfurt,Christopher Lenz,3,2022,132,7876,D S,24,1278,0,0.44843044877052307,0,0.44843044877052307,2,2.7751849070191383,12,24,1,0,7.177272088825703,5.683356866240501
GER-Bundesliga,2223,Eintracht Frankfurt,Daichi Kamada,3,2022,132,6145,M S,32,2279,9,8.885730244219303,6,6.612399263307452,6,3.55752938054502,44,34,3,0,17.701268509030342,10.873036798089743
GER-Bundesliga,2223,Eintracht Frankfurt,Dario Gebuhr,3,2022,132,11511,S,1,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Eintracht Frankfurt,Diant Ramaj,3,2022,132,9753,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Eintracht Frankfurt,Djibril Sow,3,2022,132,2624,M S,32,2664,4,1.9447151282802224,4,1.9447151282802224,0,1.1121019199490547,28,18,9,0,14.30460869986564,11.94368753861636
GER-Bundesliga,2223,Eintracht Frankfurt,Eric Junior Dina Ebimbe,3,2022,132,7562,D M S,19,1053,3,3.2817071303725243,3,3.2817071303725243,1,1.6191091164946556,26,9,4,0,7.845243468880653,3.876341201364994
GER-Bundesliga,2223,Eintracht Frankfurt,Evan Ndicka,3,2022,132,7049,D,30,2694,1,1.5021085226908326,1,1.5021085226908326,0,0.21527200192213058,18,3,4,0,8.221431259065866,8.159191533923149
GER-Bundesliga,2223,Eintracht Frankfurt,Faride Alidou,3,2022,132,10695,S,15,143,0,0.09436840191483498,0,0.09436840191483498,1,0.45305000245571136,2,3,0,0,1.5022531151771545,0.9548341259360313
GER-Bundesliga,2223,Eintracht Frankfurt,Filip Kostic,3,2022,132,64,D,1,77,0,0.017621999606490135,0,0.017621999606490135,0,0.091041699051857,1,1,1,0,0.030319400131702423,0.012697399593889713
GER-Bundesliga,2223,Eintracht Frankfurt,Hrvoje Smolcic,3,2022,132,10861,D S,9,459,0,0.2030751034617424,0,0.2030751034617424,0,0.0,3,0,0,0,2.5725164338946342,2.5725164338946342
GER-Bundesliga,2223,Eintracht Frankfurt,Jesper Lindstrom,3,2022,132,9752,M S,27,1729,7,5.696989983320236,7,5.696989983320236,2,2.896976849064231,45,18,2,0,10.873751252889633,3.7506067249923944
GER-Bundesliga,2223,Eintracht Frankfurt,Kevin Trapp,3,2022,132,3286,GK,33,2970,0,0.0,0,0.0,0,0.0,0,0,3,0,3.1955743301659822,3.1955743301659822
GER-Bundesliga,2223,Eintracht Frankfurt,Kristijan Jakic,3,2022,132,9986,D M S,24,1451,1,0.8977809008210897,1,0.8977809008210897,0,0.6532729091122746,8,7,4,0,4.8774712746962905,4.138799605425447
GER-Bundesliga,2223,Eintracht Frankfurt,Luca Pellegrini,3,2022,132,4970,D S,9,561,0,0.5536708999425173,0,0.5536708999425173,0,0.7803259948268533,14,9,1,0,0.9495817134156823,0.4801012109965086
GER-Bundesliga,2223,Eintracht Frankfurt,Lucas Alario,3,2022,132,6338,F S,20,290,1,1.3475146889686584,1,1.3475146889686584,0,0.058938201516866684,11,1,0,0,2.426865501329303,1.0743135064840317
GER-Bundesliga,2223,Eintracht Frankfurt,Makoto Hasebe,3,2022,132,282,D S,18,1317,0,0.0,0,0.0,0,0.35587285459041595,0,2,1,0,2.753947287797928,2.43730428814888
GER-Bundesliga,2223,Eintracht Frankfurt,Marcel Wenig,3,2022,132,11107,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Eintracht Frankfurt,Mario Götze,3,2022,132,422,M,32,2766,3,3.3162593068554997,3,3.3162593068554997,1,4.618421275168657,26,42,6,0,20.433497086167336,14.922903863247484
GER-Bundesliga,2223,Eintracht Frankfurt,Paxten Aaronson,3,2022,132,11410,S,7,151,0,0.18307969719171524,0,0.18307969719171524,0,0.03839769586920738,4,1,1,0,0.3182397484779358,0.19955416023731232
GER-Bundesliga,2223,Eintracht Frankfurt,Philipp Max,3,2022,132,267,D S,10,702,0,0.5249998066574335,0,0.5249998066574335,1,2.3867448698729277,9,18,1,0,2.8184308912605047,1.380582144483924
GER-Bundesliga,2223,Eintracht Frankfurt,Randal Kolo Muani,3,2022,132,5743,F M S,32,2671,15,14.64113382063806,13,13.125744855031371,11,7.074136344715953,77,41,4,1,21.198371678590775,3.378522824496031
GER-Bundesliga,2223,Eintracht Frankfurt,Santos Borré,3,2022,132,5113,F M S,32,1030,2,4.612951306626201,1,3.8551732879132032,2,2.2984054759144783,25,15,5,0,8.010373005643487,4.617487646639347
GER-Bundesliga,2223,Eintracht Frankfurt,Sebastian Rode,3,2022,132,228,M S,27,1440,4,0.7823091875761747,4,0.7823091875761747,1,0.7808642480522394,9,12,6,0,7.431947812438011,6.188614975661039
GER-Bundesliga,2223,Eintracht Frankfurt,Timothy Chandler,3,2022,132,359,S,6,74,0,0.0,0,0.0,0,0.030308399349451065,0,1,0,0,0.9535116106271744,0.9232036024332047
GER-Bundesliga,2223,Eintracht Frankfurt,Tuta,3,2022,132,7524,D S,31,2717,2,2.1293888464570045,2,2.1293888464570045,1,0.7720028860494494,17,5,8,0,10.755547817796469,9.43330561183393
GER-Bundesliga,2223,FC Cologne,Benno Schmitz,3,2022,134,5253,D S,31,2456,1,0.4100085962563753,1,0.4100085962563753,0,1.833229087293148,10,19,6,0,7.680772051215172,5.947262067347765
GER-Bundesliga,2223,FC Cologne,Davie Selke,3,2022,134,4280,F S,30,1163,6,4.711787615902722,5,3.954010640271008,1,1.906898356974125,34,13,3,0,4.684815908782184,0.7492938954383135
GER-Bundesliga,2223,FC Cologne,Dejan Ljubicic,3,2022,134,9797,M S,27,1728,5,3.079336908645928,4,2.321560231037438,1,1.985349452123046,35,27,3,0,7.993325859308243,4.242061257362366
GER-Bundesliga,2223,FC Cologne,Denis Huseinbasic,3,2022,134,11074,F M S,24,754,4,3.1466346383094788,4,3.1466346383094788,1,0.3550259303301573,16,5,3,0,4.030383285135031,0.7662929929792881
GER-Bundesliga,2223,FC Cologne,Dimitris Limnios,3,2022,134,8876,S,2,33,0,0.013928248547017574,0,0.013928248547017574,0,0.0905420184135437,1,2,0,0,0.017422782257199287,0.0
GER-Bundesliga,2223,FC Cologne,Ellyes Skhiri,3,2022,134,3347,M,32,2859,7,5.808995292522013,7,5.808995292522013,1,1.712702731601894,32,25,5,0,10.647969525307417,7.378694258630276
GER-Bundesliga,2223,FC Cologne,Eric Martel,3,2022,134,9053,M S,29,2033,1,1.642373476177454,1,1.642373476177454,1,0.8461567042395473,28,7,6,0,3.9152358528226614,2.890046799555421
GER-Bundesliga,2223,FC Cologne,Florian Dietz,3,2022,134,10848,F S,11,395,1,2.3856642432510853,1,2.3856642432510853,0,0.2618653029203415,17,4,1,0,2.542707994580269,0.0
GER-Bundesliga,2223,FC Cologne,Florian Kainz,3,2022,134,5231,M S,32,2421,6,5.869831685908139,3,3.596501019783318,10,10.14009902253747,54,70,4,1,15.10276055894792,7.218805201351643
GER-Bundesliga,2223,FC Cologne,Jan Thielmann,3,2022,134,8205,F M S,23,826,2,1.5090388637036085,2,1.5090388637036085,2,1.4637641627341509,13,10,5,0,4.475083563476801,1.7293729539960623
GER-Bundesliga,2223,FC Cologne,Jonas Hector,3,2022,134,131,D M,32,2830,0,1.2536811381578445,0,1.2536811381578445,2,3.005852648988366,25,32,3,0,8.971813114359975,8.113455280661583
GER-Bundesliga,2223,FC Cologne,Julian Chabot,3,2022,134,7937,D,21,1815,0,1.1622466929256916,0,1.1622466929256916,2,2.173225771635771,14,4,3,0,3.8065885305404663,3.8065885305404663
GER-Bundesliga,2223,FC Cologne,Justin Diehl,3,2022,134,11319,S,2,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.033757299184799194,0.033757299184799194
GER-Bundesliga,2223,FC Cologne,Kingsley Ehizibue,3,2022,134,7785,D,1,64,0,0.011328699998557568,0,0.011328699998557568,0,0.0,1,0,0,0,0.08179029822349548,0.07046160101890564
GER-Bundesliga,2223,FC Cologne,Kingsley Schindler,3,2022,134,7788,D M S,29,1053,0,2.294483568519354,0,2.294483568519354,1,0.8811257928609848,11,10,4,0,5.587809706106782,2.559417525306344
GER-Bundesliga,2223,FC Cologne,Kristian Pedersen,3,2022,134,10849,D S,6,269,0,0.30140000581741333,0,0.30140000581741333,0,0.07323609851300716,1,2,1,0,0.5092042870819569,0.45297908782958984
GER-Bundesliga,2223,FC Cologne,Linton Maina,3,2022,134,6638,F M S,33,2303,3,4.7160975662991405,3,4.7160975662991405,7,7.570193352177739,35,36,1,0,12.242463361471891,2.841872029006481
GER-Bundesliga,2223,FC Cologne,Luca Kilian,3,2022,134,7807,D S,16,1118,1,1.1016450533643365,1,1.1016450533643365,0,0.19901977106928825,4,3,1,2,2.01297839358449,1.8989955224096775
GER-Bundesliga,2223,FC Cologne,Mark Uth,3,2022,134,88,S,3,35,0,0.04448670148849487,0,0.04448670148849487,0,0.0,1,0,1,0,0.4875437021255493,0.44305700063705444
GER-Bundesliga,2223,FC Cologne,Marvin Schwäbe,3,2022,134,4376,GK,34,3060,0,0.0,0,0.0,0,0.0,0,0,1,0,5.439777318388224,5.439777318388224
GER-Bundesliga,2223,FC Cologne,Mathias Olesen,3,2022,134,10157,M S,14,463,0,0.0,0,0.0,0,0.12150289863348007,0,2,1,0,0.5609476175159216,0.4394447188824415
GER-Bundesliga,2223,FC Cologne,Nikola Soldo,3,2022,134,11120,D S,7,593,0,0.6820327043533325,0,0.6820327043533325,0,0.02305000089108944,6,1,1,0,0.9792268984019756,0.9448019079864025
GER-Bundesliga,2223,FC Cologne,Ondrej Duda,3,2022,134,5240,M S,13,704,0,0.6100651063024998,0,0.6100651063024998,0,0.46209959872066975,12,8,4,0,2.3941830098629,1.7013518456369638
GER-Bundesliga,2223,FC Cologne,Sargis Adamyan,3,2022,134,7900,F S,24,594,1,4.416220685467124,1,4.416220685467124,3,1.153845027089119,21,8,3,0,5.836594196036458,1.2954558189958334
GER-Bundesliga,2223,FC Cologne,Steffen Tigges,3,2022,134,9227,F S,30,1595,6,5.619470227509737,6,5.619470227509737,1,2.0866267140954733,35,17,1,0,9.970635317265987,3.29516938328743
GER-Bundesliga,2223,FC Cologne,Tim Lemperle,3,2022,134,8407,S,12,95,0,0.1499760001897812,0,0.1499760001897812,0,0.662684977054596,2,3,0,0,1.2163401879370213,0.6830402053892612
GER-Bundesliga,2223,FC Cologne,Timo Hübers,3,2022,134,6403,D S,29,2555,3,1.793745718896389,3,1.793745718896389,0,0.10884079895913601,15,2,8,0,7.382432838901877,7.347853546962142
GER-Bundesliga,2223,Freiburg,Christian Günter,3,2022,135,4243,D M S,33,2752,1,1.7878065453842282,1,1.7878065453842282,4,4.898587743751705,27,61,5,0,9.596133073791862,5.097803715616465
GER-Bundesliga,2223,Freiburg,Daniel-Kofi Kyereh,3,2022,135,10739,F M S,12,564,2,2.88252479583025,2,2.88252479583025,0,0.17738290131092072,12,3,2,0,4.313074983656406,1.522851487621665
GER-Bundesliga,2223,Freiburg,Hugo Siquet,3,2022,135,10286,S,2,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Freiburg,Jonathan Schmid,3,2022,135,81,S,3,38,0,0.14447499811649323,0,0.14447499811649323,0,0.08484269678592682,1,1,0,0,0.29346001148223877,0.14898499846458435
GER-Bundesliga,2223,Freiburg,Kenneth Schmidt,3,2022,135,10498,D S,5,251,0,0.0,0,0.0,0,0.0,0,0,1,0,0.303751427680254,0.303751427680254
GER-Bundesliga,2223,Freiburg,Kevin Schade,3,2022,135,9156,M S,8,166,1,0.18783430196344852,1,0.18783430196344852,0,0.0,4,0,0,0,0.4267046134918928,0.333389014005661
GER-Bundesliga,2223,Freiburg,Kiliann Sildillia,3,2022,135,9270,D M S,27,1978,0,0.7158408928662539,0,0.7158408928662539,2,1.3326725186780095,10,10,2,1,5.065217800438404,3.6133141480386257
GER-Bundesliga,2223,Freiburg,Kimberly Ezekwem,3,2022,135,11483,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2223,Freiburg,Lucas Höler,3,2022,135,6475,F M S,26,1502,5,3.6032575387507677,5,3.6032575387507677,2,1.6405130699276924,30,13,1,0,3.798353884369135,1.4409705605357885
GER-Bundesliga,2223,Freiburg,Lukas Kübler,3,2022,135,5263,D S,22,1648,2,1.1012414703145623,2,1.1012414703145623,1,0.1311960630118847,9,6,1,0,2.7091146502643824,2.28114303201437
GER-Bundesliga,2223,Freiburg,Manuel Gulde,3,2022,135,5292,D S,15,643,1,0.5734108686447144,1,0.5734108686447144,0,0.17317043244838715,2,2,2,0,1.3315233793109655,1.3315233793109655
GER-Bundesliga,2223,Freiburg,Mark Flekken,3,2022,135,7047,GK,34,3060,0,0.0,0,0.0,0,0.5663741230964661,0,4,0,0,4.181364476680756,3.9041163437068462
GER-Bundesliga,2223,Freiburg,Matthias Ginter,3,2022,135,315,D,34,3060,4,2.430537860840559,4,2.430537860840559,1,0.7070831768214703,21,13,3,0,4.725313579663634,4.177657328546047
GER-Bundesliga,2223,Freiburg,Maximilian Eggestein,3,2022,135,125,M S,31,2457,1,0.6381404902786016,1,0.6381404902786016,2,1.6137695387005806,16,24,6,0,7.011526858434081,5.197655914351344
GER-Bundesliga,2223,Freiburg,Merlin Röhl,3,2022,135,11331,S,3,52,0,0.0,0,0.0,1,0.9473840594291687,0,3,0,0,0.7184529304504395,0.46850669384002686
GER-Bundesliga,2223,Freiburg,Michael Gregoritsch,3,2022,135,171,F S,30,2200,10,9.705382015556097,10,9.705382015556097,4,3.3593770395964384,66,25,6,0,16.562423076480627,4.920723516494036
GER-Bundesliga,2223,Freiburg,Nicolas Höfler,3,2022,135,4250,M,32,2828,0,1.586585677228868,0,1.586585677228868,1,1.1058760862797499,21,5,9,1,8.141749340109527,7.000836486928165
GER-Bundesliga,2223,Freiburg,Nils Petersen,3,2022,135,4248,S,27,231,1,1.4284525010734797,1,1.4284525010734797,0,0.020656900480389595,9,1,1,0,2.9619711749255657,1.5439123697578907
GER-Bundesliga,2223,Freiburg,Noah Weißhaupt,3,2022,135,9732,D M S,18,398,0,0.3457532227039337,0,0.3457532227039337,1,1.193778244778514,2,8,0,0,1.7486506178975105,0.5518267825245857
GER-Bundesliga,2223,Freiburg,Philipp Lienhart,3,2022,135,2611,D S,29,2500,1,1.054093362763524,1,1.054093362763524,0,0.1202089972794056,17,3,3,0,5.848429725505412,5.443973291665316
GER-Bundesliga,2223,Freiburg,Ritsu Doan,3,2022,135,8791,F M S,33,2465,5,7.099370298907161,5,7.099370298907161,4,4.073547758162022,57,27,3,0,11.465518349781632,2.979630371555686
GER-Bundesliga,2223,Freiburg,Robert Wagner,3,2022,135,10474,S,4,28,0,0.5085555911064148,0,0.5085555911064148,0,0.0,2,0,1,0,0.6299700811505318,0.16146337985992432
GER-Bundesliga,2223,Freiburg,Roland Sallai,3,2022,135,1277,D F M S,19,996,1,3.211693041957915,1,3.211693041957915,3,1.432769381441176,32,16,6,0,4.082279880531132,0.7020894680172205
GER-Bundesliga,2223,Freiburg,Vincenzo Grifo,3,2022,135,5266,F M S,33,2461,15,11.618569439277053,8,5.556354703381658,5,6.470908637158573,66,55,2,0,12.240157168358564,6.598483877256513
GER-Bundesliga,2223,Freiburg,Woo-Yeong Jeong,3,2022,135,7267,F M S,26,622,1,2.3447846341878176,1,2.3447846341878176,1,1.0569153632968664,13,6,2,0,3.8197363168001175,1.5174751058220863
GER-Bundesliga,2223,Freiburg,Yannik Keitel,3,2022,135,8206,M S,22,681,0,0.09819328226149082,0,0.09819328226149082,2,0.16480697505176067,4,4,4,0,1.7110280748456717,1.6146709080785513
GER-Bundesliga,2223,Hertha Berlin,Agustín Rogel,3,2022,122,7103,D S,20,1416,0,0.8356790170073509,0,0.8356790170073509,1,0.06285110116004944,5,1,7,0,0.4485121015459299,0.4485121015459299
GER-Bundesliga,2223,Hertha Berlin,Chidera Ejuke,3,2022,122,8694,F M S,20,874,0,1.5092752296477556,0,1.5092752296477556,3,1.5222751833498478,24,10,0,0,5.453871883451939,2.6058313474059105
GER-Bundesliga,2223,Hertha Berlin,Derry Scherhant,3,2022,122,10860,M S,10,262,1,0.2723037004470825,1,0.2723037004470825,0,0.24201600253582,4,1,0,0,1.414537988603115,1.032769987359643
